source_id,region_group,country_or_region,source_name,source_family,authority_tier,data_role,metric_potential,source_url,source_page_title,discovered_url,link_text,year,artifact_type,status,http_status,content_type,local_path,sha256,bytes,captured_at,note
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/en/encontre-um-cirurgiao/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/#ajax-content-wrap,Skip to main content,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/estatuto-regimentos/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/eventos/eventos-apoiados/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/eventos/eventos-oficiais/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/eventos/eventos-regionais/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/medico/editais/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/medico/manuais-ebooks/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/medico/plastikos-2/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/medico/torne-se-um-membro/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/noticias/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/pesquisas/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/releases/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/sbcp/capitulos-e-comissoes/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/sbcp/diretoria/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/sbcp/missao/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/sbcp/museu/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/sbcp/regionais/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/sbcp/servicos-credenciados,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/sbcp/sobre/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/seguranca-do-paciente/cirurgiao-de-confianca/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/seguranca-do-paciente/seguranca-e-riscos/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/seguranca-do-paciente/sua-seguranca-e-saude/,,,html_link,discovered,,,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
brazil_sbcp_surgeon_locator,Latin America,Brazil,SBCP surgeon locator,professional_association_provider_locator,official_association,surgeon_density_proxy,member plastic surgeons by location if accessible; channel/professional density proxy,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,Encontre um Cirurgião - SBCP,https://www.cirurgiaplastica.org.br/encontre-um-cirurgiao/,,,html_source_page,fetched,200,text/html; charset=UTF-8,,,,2026-06-20T11:54:18+08:00,Official association locator; follow-up needs form/endpoint mapping for state-level member counts.
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/about-cihi/health-data-ethics,Health data ethics,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/access-data-and-reports,Explore all access data and reports,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/access-data-and-reports/dashboards,Dashboards,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/access-data-and-reports/data-holdings,Data holdings,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/access-data-and-reports/data-tables,Data tables,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/access-data-and-reports/health-system-context-series,Health System Context Series,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/access-data-and-reports/health-system-performance-measurement,Health system performance measurement,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/access-data-and-reports/indicator-library,Indicator Library,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/access-data-and-reports/reports-and-releases,Reports and releases,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/access-data-and-reports/tools,Tools,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/access-data-and-reports/topics,Topics,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/cihi_entity_export/node/12757,Download CSV,,html_link,discovered,,,,,,2026-06-20T11:55:35+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty#main-content,Skip to main content,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/physicians,Physicians web page,,html_link,discovered,,,,,,2026-06-20T11:55:35+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/submit-data-and-view-standards,Explore all submit data and view standards,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/submit-data-and-view-standards/codes-classifications-and-terminologies,"Codes, Classifications, and Terminologies",,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/submit-data-and-view-standards/data-and-information-quality,Data and information quality,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/submit-data-and-view-standards/data-standards,Data standards,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/submit-data-and-view-standards/methodologies-and-decision-support-tools,Methodologies and decision-support tools,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/submit-data-and-view-standards/submission-deadlines-and-refresh-dates,Submission deadlines and refresh dates,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/submit-data-and-view-standards/submission-support-resources,Submission support resources,,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/submit-data-and-view-standards/support-request-equery,Support Request (eQuery),,html_link,discovered,,,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,,,html_source_page,fetched,200,text/html; charset=UTF-8,,,,2026-06-20T11:55:34+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_cihi_physician_specialty,North America,Canada,"CIHI physicians per 100,000 population by specialty",official_health_workforce_statistics,official_health_data_agency,surgeon_denominator_proxy,physician density by specialty and year; Canada health-workforce denominator,https://www.cihi.ca/en/indicators/physicians-per-100000-population-by-specialty,"Physicians per 100,000 Population, by Specialty | CIHI",https://www.cihi.ca/sites/default/files/document/data-file/866-family-medicine-physicians-per-100000-population-data-table-en.xlsx,download the data file,,xlsx,downloaded,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,data\commercial_sources\geo_market_sources\canada_cihi_physician_specialty\unknown-year__xlsx__download-the-data-file__3f5856da.xlsx,d046b6c5f23c8cbc41cbbafe5ab5a9071c98529f7cb41c47b1dea0c7ded9191c,98143,2026-06-20T11:55:35+08:00,"Official denominator source for Canada. Use as physician/specialty density, not procedure volume."
canada_csaps_surgeon_locator,North America,Canada,Canadian Society for Aesthetic Plastic Surgery surgeon locator,official_association_provider_locator,official_association,surgeon_density_proxy,aesthetic plastic surgeon locator by Canadian area/province,https://csaps.ca/general-information/find-a-csaps-surgeon/,Find a CSAPS Surgeon | CSAPS,https://csaps.ca/general-information/find-a-csaps-surgeon/,Welcome,,html_link,discovered,,,,,,2026-06-20T11:55:38+08:00,Aesthetic-surgeon locator proxy. Store aggregate geography counts only.
canada_csaps_surgeon_locator,North America,Canada,Canadian Society for Aesthetic Plastic Surgery surgeon locator,official_association_provider_locator,official_association,surgeon_density_proxy,aesthetic plastic surgeon locator by Canadian area/province,https://csaps.ca/general-information/find-a-csaps-surgeon/,Find a CSAPS Surgeon | CSAPS,https://csaps.ca/general-information/why-choose-a-csaps-surgeon/,Why Choose a CSAPS Surgeon?,,html_link,discovered,,,,,,2026-06-20T11:55:38+08:00,Aesthetic-surgeon locator proxy. Store aggregate geography counts only.
canada_csaps_surgeon_locator,North America,Canada,Canadian Society for Aesthetic Plastic Surgery surgeon locator,official_association_provider_locator,official_association,surgeon_density_proxy,aesthetic plastic surgeon locator by Canadian area/province,https://csaps.ca/general-information/find-a-csaps-surgeon/,Find a CSAPS Surgeon | CSAPS,https://csaps.ca/medical-professionals-endorsed-aesthetic-fellowship-programs/,Endorsed Aesthetic Fellowship Programs,,html_link,discovered,,,,,,2026-06-20T11:55:38+08:00,Aesthetic-surgeon locator proxy. Store aggregate geography counts only.
canada_csaps_surgeon_locator,North America,Canada,Canadian Society for Aesthetic Plastic Surgery surgeon locator,official_association_provider_locator,official_association,surgeon_density_proxy,aesthetic plastic surgeon locator by Canadian area/province,https://csaps.ca/general-information/find-a-csaps-surgeon/,Find a CSAPS Surgeon | CSAPS,https://csaps.ca/medical-professionals/communication-for-our-members-and-plastic-surgeons/,Communication for our members and plastic surgeons,,html_link,discovered,,,,,,2026-06-20T11:55:38+08:00,Aesthetic-surgeon locator proxy. Store aggregate geography counts only.
canada_csaps_surgeon_locator,North America,Canada,Canadian Society for Aesthetic Plastic Surgery surgeon locator,official_association_provider_locator,official_association,surgeon_density_proxy,aesthetic plastic surgeon locator by Canadian area/province,https://csaps.ca/general-information/find-a-csaps-surgeon/,Find a CSAPS Surgeon | CSAPS,https://csaps.ca/medical-professionals/membership/,Become a Member of CSAPS,,html_link,discovered,,,,,,2026-06-20T11:55:38+08:00,Aesthetic-surgeon locator proxy. Store aggregate geography counts only.
canada_csaps_surgeon_locator,North America,Canada,Canadian Society for Aesthetic Plastic Surgery surgeon locator,official_association_provider_locator,official_association,surgeon_density_proxy,aesthetic plastic surgeon locator by Canadian area/province,https://csaps.ca/general-information/find-a-csaps-surgeon/,Find a CSAPS Surgeon | CSAPS,https://csaps.ca/member-profile-update-2/,Update My Profile,,html_link,discovered,,,,,,2026-06-20T11:55:38+08:00,Aesthetic-surgeon locator proxy. Store aggregate geography counts only.
canada_csaps_surgeon_locator,North America,Canada,Canadian Society for Aesthetic Plastic Surgery surgeon locator,official_association_provider_locator,official_association,surgeon_density_proxy,aesthetic plastic surgeon locator by Canadian area/province,https://csaps.ca/general-information/find-a-csaps-surgeon/,Find a CSAPS Surgeon | CSAPS,https://csaps.ca/general-information/find-a-csaps-surgeon/,,,html_source_page,fetched,200,text/html; charset=UTF-8,,,,2026-06-20T11:55:38+08:00,Aesthetic-surgeon locator proxy. Store aggregate geography counts only.
canada_csps_society_context,North America,Canada,Canadian Society of Plastic Surgeons,official_association_context,official_association,association_context_proxy,national plastic-surgery society context and member scale statement,https://plasticsurgery.ca/,,https://plasticsurgery.ca/?page_id=779,Young Surgeons,,html_link,discovered,,,,,,2026-06-20T11:55:37+08:00,Association context for Canada; current source is not a treatment-volume table.
