seed_record_id,company,brand,standard_product_name,search_title,search_url,official_score,final_url,status,error,fetched_title,text_chars
REC_0558,Dives Med,Power Skin / Meso Series,Mesotherapy,Power Skin - DIVES MED,https://pro.divesmed.com/power-skin/,60,https://pro.divesmed.com/power-skin/,200,,Power Skin - DIVES MED,21131
REC_0558,Dives Med,Power Skin / Meso Series,Mesotherapy,DIVES PINK AGE brightening and regenerating mesotherapy cocktail 10...,https://shop.bioskin.it/gb/mesotherapy-and-needling-vials/693-dives-pink-age-brightening-and-regenerating-mesotherapy-cocktail-10x5ml.html,44,https://shop.bioskin.it/gb/mesotherapy-and-needling-vials/693-dives-pink-age-brightening-and-regenerating-mesotherapy-cocktail-10x5ml.html,200,,DIVES PINK AGE brightening and regenerating mesotherapy cocktail 10...,3806
REC_0558,Dives Med,Power Skin / Meso Series,Mesotherapy,DIVES MED - POWER PEELING 100ML - Filler Pharma,https://fillerpharma.com/dives-med-power-peeling-100ml/lang:EN,40,https://fillerpharma.com/dives-med-power-peeling-100ml/lang:EN,200,,DIVES MED - POWER PEELING 100ML - Filler Pharma,250015
REC_0112,Dongkook Pharma,Centellian24 (Madeca Cream),Cosmeceuticals,"Centellian24 Expert Madeca Cream PDRN | TECA-PDRN 20,000ppm – Olive Kollection",https://olivekollection.com/products/centellian-24-expert-madeca-cream-active-renew-pdrn-50ml,48,https://olivekollection.com/products/centellian-24-expert-madeca-cream-active-renew-pdrn-50ml,200,,"Centellian24 Expert Madeca Cream PDRN | TECA-PDRN 20,000ppm – Olive Kollection",6412
REC_0112,Dongkook Pharma,Centellian24 (Madeca Cream),Cosmeceuticals,Centellian24 Time Reverse Madeca Cream | Best Korean Anti-Aging & Barrier Repair Moisturizer,https://madeca.com/products/centellian-24-madeca-cream-time-reverse-korean-skincare-centella-asiatica,48,https://madeca.com/products/centellian-24-madeca-cream-time-reverse-korean-skincare-centella-asiatica,200,,Centellian24 Time Reverse Madeca Cream | Best Korean Anti-Aging & Barrier Repair Moisturizer,6035
REC_0112,Dongkook Pharma,Centellian24 (Madeca Cream),Cosmeceuticals,Centellian 24 Madeca Cream / Anti-Aging Cream / TECA,https://centellian24usa.com/blogs/news/centellian-24-madeca-cream-anti-aging-cream-teca,48,https://centellian24usa.com/blogs/news/centellian-24-madeca-cream-anti-aging-cream-teca,200,,Centellian 24 Madeca Cream / Anti-Aging Cream / TECA,5108
REC_0112,Dongkook Pharma,Centellian24 (Madeca Cream),Cosmeceuticals,Centellian 24 Madeca Cream Time Reverse Zero | 2.7 fl oz | Korean Skin,https://centellian24usa.com/products/centellian-24-madeca-cream-time-reverse-zero-2-7-fl-oz-korean-skincare-centella-asiatica-copy,48,https://centellian24usa.com/products/centellian-24-madeca-cream-time-reverse-zero-2-7-fl-oz-korean-skincare-centella-asiatica-copy,200,,Centellian 24 Madeca Cream Time Reverse Zero | 2.7 fl oz | Korean Skin,7044
REC_0061,Dr. Babor,BABOR Ampoules,Ampoule Concentrates,BABOR | Ampoule Concentrates - Official BABOR Online Shop,https://my.babor.com/promotions/newampoule,60,https://my.babor.com/promotions/newampoule,200,,BABOR | Ampoule Concentrates - Official BABOR Online Shop,5468
REC_0061,Dr. Babor,BABOR Ampoules,Ampoule Concentrates,Power Serum Ampoules - Official BABOR Online Shop,https://my.babor.com/3797/products/power-serum-ampoules,60,https://my.babor.com/3797/products/power-serum-ampoules,200,,Power Serum Ampoules - Official BABOR Online Shop,5093
REC_0061,Dr. Babor,BABOR Ampoules,Ampoule Concentrates,NEW Power Serum Ampoules,https://us.babor.com/3513/new-power-serum-ampoules/1000,60,https://us.babor.com/3513/new-power-serum-ampoules/1000,200,,NEW Power Serum Ampoules,5356
REC_0061,Dr. Babor,BABOR Ampoules,Ampoule Concentrates,BABOR | Lift Express Ampoule | Order now in the official Online Shop High-Performance Luxury Skincare. Made in Germany.,https://ca.babor.com/products/ampoule-concentrates/63692-lift-express.html,60,https://ca.babor.com/products/ampoule-concentrates/63692-lift-express.html,200,,BABOR | Lift Express Ampoule | Order now in the official Online Shop High-Performance Luxury Skincare. Made in Germany.,6163
REC_0061,Dr. Babor,BABOR Ampoules,Ampoule Concentrates,Rejuvenation Ampoule Serum for Firm and Youthful Skin,https://us.babor.com/products/doctor-babor/lifting/64840-rejuvenation-ampoule-serum-concentrate.html,44,https://us.babor.com/products/doctor-babor/lifting/64840-rejuvenation-ampoule-serum-concentrate.html,200,,Rejuvenation Ampoule Serum for Firm and Youthful Skin,8835
REC_0197,Dr. Babor,DOCTOR BABOR / PRO,Cosmeceuticals,31962,http://babor.com/products/doctor-babor-pro/line/31962,44,https://us.babor.com/products/doctor-babor-pro/line/31962,200,,,3020
REC_0197,Dr. Babor,DOCTOR BABOR / PRO,Cosmeceuticals,DOCTOR BABOR Pro Relaunch,https://uk.babor.com/doctor-babor-pro/professional-grade-skin-solutions,44,https://uk.babor.com/doctor-babor-pro/professional-grade-skin-solutions,200,,DOCTOR BABOR Pro Relaunch,6172
REC_0197,Dr. Babor,DOCTOR BABOR / PRO,Cosmeceuticals,Optimal solutions for all skin types. - Official BABOR Online Shop,https://my.babor.com/promotions/doctorbaborpro,44,https://my.babor.com/promotions/doctorbaborpro,200,,Optimal solutions for all skin types. - Official BABOR Online Shop,3848
REC_0197,Dr. Babor,DOCTOR BABOR / PRO,Cosmeceuticals,Vitamin C-20 Serum,https://us.babor.com/products/doctor-babor-pro/65558-vitamin-c-20-serum.html,44,https://us.babor.com/products/doctor-babor-pro/65558-vitamin-c-20-serum.html,200,,Vitamin C-20 Serum,6532
REC_0197,Dr. Babor,DOCTOR BABOR / PRO,Cosmeceuticals,- purchase skin care products online - Official Site,https://au.babor.com/products/doctor-babor/line/31934,44,https://au.babor.com/products/doctor-babor/line/31934,200,,- purchase skin care products online - Official Site,4419
REC_0455,Eclipse,MicroPen EVO,Microneedling,Eclipse MicroPen EVO 50EVO1000-010 Medical Device Identification,https://fda.report/GUDID/00853602008598,89,https://fda.report/GUDID/00853602008598,200,,Eclipse MicroPen EVO 50EVO1000-010 Medical Device Identification,4894
REC_0455,Eclipse,MicroPen EVO,Microneedling,"[PDF] November 24, 2021 Eclipse Medcorp LLC Julie Summerville Senior ...",https://www.accessdata.fda.gov/cdrh_docs/pdf21/K212558.pdf,65,https://www.accessdata.fda.gov/cdrh_docs/pdf21/K212558.pdf,200,,,13383
REC_0455,Eclipse,MicroPen EVO,Microneedling,"[PDF] May 25, 2021 Eclipse MedCorp, LLC Julie Summerville Senior ...",https://www.accessdata.fda.gov/cdrh_docs/pdf20/K203144.pdf,65,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K203144.pdf,200,,,31163
REC_0455,Eclipse,MicroPen EVO,Microneedling,Eclipse MicroPen EVO™ | Dallas Associated Dermatologists,https://store.dallasassocderm.com/eclipse-micropen-evo-microneedling-14opts.html,60,https://store.dallasassocderm.com/catalogsearch/result/?q=eclipse+micropen+evo+microneedling+14opts&amnoroute,200,,Search results for: 'eclipse micropen evo microneedling 14opts' | Dallas Associated Dermatologists,1414
REC_0455,Eclipse,MicroPen EVO,Microneedling,MicroPen EVO™ US | Microneedling for Healthy Skin,https://micropenevo.com/us/,48,https://micropenevo.com/us/,200,,MicroPen EVO™ US | Microneedling for Healthy Skin,2832
REC_0160,El.En.,DEKA,Onda (Coolwaves),Onda - The Body Contouring Revolution - DEKA,https://dekalaser.com/products/onda/,62,https://dekalaser.com/products/onda/,200,,Onda - The Body Contouring Revolution - DEKA,3524
REC_0160,El.En.,DEKA,Onda (Coolwaves),Onda Plus - Non Invasive Body Shaping - DEKA,https://dekalaser.com/products/onda-plus/,62,https://dekalaser.com/products/onda-plus/,200,,Onda Plus - Non Invasive Body Shaping - DEKA,4703
REC_0160,El.En.,DEKA,Onda (Coolwaves),Onda - Videos & Demos - DEKA,https://technologies.dekalaser.com/en-GB/productvideo.aspx?item=onda,62,https://technologies.dekalaser.com/en-GB/productvideo.aspx?item=onda,200,,Onda - Videos & Demos - DEKA,28
REC_0160,El.En.,DEKA,Onda (Coolwaves),The Coolwaves ® Revolution. Smart and Enhanced Microwaves that Excel in All Body Contouring • • •,https://skinmedical-system.com/wp-content/uploads/2018/05/skin-onda-prochure.pdf,40,https://skinmedical-system.com/wp-content/uploads/2018/05/skin-onda-prochure.pdf,200,,,12062
REC_0160,El.En.,DEKA,Onda (Coolwaves),Coolwaves - Model Onda Plus - Body Contouring System- Brochure,https://www.medical-xprt.com/downloads/coolwaves-model-onda-plus-body-contouring-system-brochure-1034648,40,https://www.medical-xprt.com/downloads/coolwaves-model-onda-plus-body-contouring-system-brochure-1034648,200,,Coolwaves - Model Onda Plus - Body Contouring System- Brochure,670
REC_0161,El.En.,DEKA,RedTouch PRO,RedTouch PRO - TRIPLE Action - DEKA Aesthetics,https://dekalaser.com/products/redtouch-pro/,62,https://dekalaser.com/products/redtouch-pro/,200,,RedTouch PRO - TRIPLE Action - DEKA Aesthetics,4445
REC_0161,El.En.,DEKA,RedTouch PRO,Láser 675 nm DEKA,https://dekalaser.es/redtouch-pro/,62,https://dekalaser.es/redtouch-pro/,200,,Láser 675 nm DEKA,5436
REC_0161,El.En.,DEKA,RedTouch PRO,RedTouch - A New Wavelength System for a New Rejuvenation - DEKA,https://dekalaser.com/products/redtouch/,62,https://dekalaser.com/products/redtouch/,200,,RedTouch - A New Wavelength System for a New Rejuvenation - DEKA,3279
REC_0161,El.En.,DEKA,RedTouch PRO,News - RedTouch PRO awarded Best Laser - El.En. Group,https://elengroup.com/en/news/RedTouchPRO-awarded-Best-Laser/,36,https://elengroup.com/en/news/RedTouchPRO-awarded-Best-Laser/,200,,News - RedTouch PRO awarded Best Laser - El.En. Group,497
REC_0585,El.En.,Quanta System,Thunder MT,Quanta System laser Thunder,https://www.medicom.cz/userfiles/quanta-thunder_16046688277181.pdf,40,https://www.medicom.cz/userfiles/quanta-thunder_16046688277181.pdf,200,,Quanta System laser Thunder,9897
REC_0574,EmCyte,PurePRP / GenesisCS,PRP Kit,PUREPRP® TWO Protein Rich Platelet Concentrating System 120mL – EmCyte Corporation,https://emcyte.com/product/pureprp-two-protein-rich-platelet-concentrating-system-120ml/,64,https://emcyte.com/product/pureprp-two-protein-rich-platelet-concentrating-system-120ml/,200,,PUREPRP® TWO Protein Rich Platelet Concentrating System 120mL – EmCyte Corporation,475
REC_0574,EmCyte,PurePRP / GenesisCS,PRP Kit,PurePRP SP – EmCyte Corporation,https://emcyte.com/pureprp-sp/,64,https://emcyte.com/pureprp-sp/,200,,PurePRP SP – EmCyte Corporation,6256
REC_0560,Ema Aesthetics,Préime,Préime DermaFacial,"EMA Aesthetics, LTD Alice Daniels Regulatory & Quality Manager Palmerston House Fenian Street Dublin 2, D02 WD37 Ireland Re: K243055 Trade/Device Name: Préime DermaFacial Collagen+ Regulation Number: 21 CFR 878.4400 Regulation Name: Electrosurgical Cutting And Coagulation Device And Accessories Regulatory Class: Class II Product Code: PBX Dated: March 6, 2025 Received: March 6, 2025 Dear Alice Daniels: We have reviewed your section 510(k) premarket notification of intent to market the device referenced above and have determined the device is substantially equivalent (for the indications for use stated in the enclosure) to legally marketed predicate devices marketed in interstate commerce prior to May 28, 1976, the enactment date of the Medical Device Amendments, or to devices that have been reclassified in accordance with the provisions of the Federal Food, Drug, and Cosmetic Act (the Act) that do not require approval of a premarket approval application (PMA). You may, therefore, market the device, subject to the general controls provisions of the Act. Although this letter refers to your product as a device, please be aware that some cleared products may instead be combination products. The 510(k) Premarket Notification Database available at https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm identifies combination product submissions. The general controls provisions of the Act include requirements for annual registration, listing of devices, good manufacturing practice, labeling, and prohibitions against misbranding and adulteration. Please note: CDRH does not evaluate information related to contract liability warranties. We remind you, however, that device labeling must be truthful and not misleading. If your device is classified (see above) into either class II (Special Controls) or class III (PMA), it may be subject to additional controls. Existing major regulations affecting your device can be found in the Code of Federal Regulations, Title 21, Parts 800 to 898. In addition, FDA may publish further announcements concerning your device in the Federal Register.",https://www.accessdata.fda.gov/cdrh_docs/pdf24/K243055.pdf,105,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K243055.pdf,200,,,6748
REC_0560,Ema Aesthetics,Préime,Préime DermaFacial,Préime DermaFacial - Ema Aesthetics,https://emaaesthetics.com/preime-dermafacial/,64,https://emaaesthetics.com/preime-dermafacial/,200,,Préime DermaFacial - Ema Aesthetics,5001
REC_0560,Ema Aesthetics,Préime,Préime DermaFacial,Préime DermaFacial  (MicroT) (K243072) — FDA 510(k) | Innolitics,https://fda.innolitics.com/submissions/NE/subpart-f%E2%80%94neurological-therapeutic-devices/NFO/K243072,40,https://fda.innolitics.com/submissions/NE/subpart-f%E2%80%94neurological-therapeutic-devices/NFO/K243072,200,,Préime DermaFacial  (MicroT) (K243072) — FDA 510(k) | Innolitics,12626
REC_0560,Ema Aesthetics,Préime,Préime DermaFacial,Préime DermaFacial Collagen+ (K243055) — FDA 510(k) | Innolitics,https://fda.innolitics.com/submissions/SU/subpart-e%E2%80%94surgical-devices/PBX/K243055,40,https://fda.innolitics.com/submissions/SU/subpart-e%E2%80%94surgical-devices/PBX/K243055,200,,Préime DermaFacial Collagen+ (K243055) — FDA 510(k) | Innolitics,12892
REC_0485,Energist,NeoGen,NeoGen SPA,K221873.pdf - accessdata.fda.gov,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K221873.pdf,53,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K221873.pdf,200,,,23102
REC_0485,Energist,NeoGen,NeoGen SPA,DEC 1 2 2913 - accessdata.fda.gov,https://www.accessdata.fda.gov/cdrh_docs/pdf13/K132754.pdf,53,https://www.accessdata.fda.gov/cdrh_docs/pdf13/K132754.pdf,200,,,14448
REC_0485,Energist,NeoGen,NeoGen SPA,Introduction,https://www.docdroid.net/file/download/K81fUwK/sd1-107-neogen-spa-operators-manual-issue-1-pdf.pdf,40,https://www.docdroid.net/K81fUwK/sd1-107-neogen-spa-operators-manual-issue-1-pdf,200,,SD1-107 NeoGen Spa Operators Manual Issue 1.pdf | DocDroid,210
REC_0451,European Wellness Biomedical,MF+ / EW,Precursor Stem Cells,Stem Cell Science On The Brink Of A Longevity Revolution | European Wellness,https://european-wellness.eu/events/stem-cell-science/,40,https://european-wellness.eu/events/stem-cell-science/,200,,Stem Cell Science On The Brink Of A Longevity Revolution | European Wellness,7227
REC_0649,Fillmed,Skin Perfusion,Post-Procedure Skincare,GR Youth Mask (50ml) - FILLMED,https://uk.fillmed.com/product/skin-perfusion-gr-youth-mask-2/,78,https://uk.fillmed.com/product/skin-perfusion-gr-youth-mask-2/,200,,GR Youth Mask (50ml) - FILLMED,2434
REC_0649,Fillmed,Skin Perfusion,Post-Procedure Skincare,GR Youth Mask (500ml) - FILLMED,https://uk.fillmed.com/product/skin-perfusion-gr-youth-mask/,78,https://uk.fillmed.com/product/skin-perfusion-gr-youth-mask/,200,,GR Youth Mask (500ml) - FILLMED,2144
REC_0649,Fillmed,Skin Perfusion,Post-Procedure Skincare,Skin Perfusion by FILLMED,https://skinperfusion.fillmed.pt/,78,https://skinperfusion.fillmed.pt/,200,,Skin Perfusion by FILLMED,4725
REC_0649,Fillmed,Skin Perfusion,Post-Procedure Skincare,Skin Perfusion - FILLMED,https://pt.fillmed.com/skin-perfusion/,78,https://pt.fillmed.com/skin-perfusion/,200,,Skin Perfusion - FILLMED,3224
REC_0649,Fillmed,Skin Perfusion,Post-Procedure Skincare,Enhance / Skin Perfusion - FILLMED Australia,https://fillmed.com.au/360-skin-rejuvenation-program/,78,https://fillmed.com.au/360-skin-rejuvenation-program/,500,http_error,,0
REC_0279,FotoFinder Systems,FotoFinder,ATBM master,FotoFinder ATBM master | AI-supported total body mapping for the early detection of skin cancer,https://www.fotofinder-systems.com/products/atbm-master,92,https://www.fotofinder-systems.com/products/atbm-master,200,,FotoFinder ATBM master | AI-supported total body mapping for the early detection of skin cancer,7722
REC_0279,FotoFinder Systems,FotoFinder,ATBM master,FotoFinder ATBM Master: skin diagnostics using artificial intelligence,https://inomedis.lv/en/catalog/brendy/fotofinder/atbm-master/,68,https://inomedis.lv/en/catalog/brendy/fotofinder/atbm-master/,200,,FotoFinder ATBM Master: skin diagnostics using artificial intelligence,1345
REC_0279,FotoFinder Systems,FotoFinder,ATBM master,FotoFinder ATBM master | AI-supported total body mapping for the early detection of skin cancer,https://www.fotofinder.com/products/atbm-master,60,https://www.fotofinder.com/products/atbm-master,200,,FotoFinder ATBM master | AI-supported total body mapping for the early detection of skin cancer,8157
REC_0279,FotoFinder Systems,FotoFinder,ATBM master,More intelligence and speed,https://www.fotofinder.de/en/technology/total-body-dermoscopy/bodystudio-atbm/master?gad_campaignid=22579049678&cHash=d02127546144f7fa3d8457fd1ad91a72,60,https://www.fotofinder.com/technology/total-body-dermoscopy/bodystudio-atbm/master?gad_campaignid=22579049678&cHash=d02127546144f7fa3d8457fd1ad91a72,404,http_error,,0
REC_0279,FotoFinder Systems,FotoFinder,ATBM master,FotoFinder ATBM Master – Schuco,https://www.schuco.co.uk/products/fotofinder-atbm-master,60,https://www.schuco.co.uk/products/fotofinder-atbm-master,200,,FotoFinder ATBM Master – Schuco,5566
REC_0280,Fotona d.o.o.,Fotona,SP Dynamis (4D Pro),SP Dynamis,https://www.fotona.com/media/documents/aesthetics/112065_sp_dynamis___nx_line_brochure.pdf,90,https://www.fotona.com/media/documents/aesthetics/112065_sp_dynamis___nx_line_brochure.pdf,200,,,7943
REC_0280,Fotona d.o.o.,Fotona,SP Dynamis (4D Pro),Fotona® SP Dynamis Pro - Home | Fotona,https://www.fotona.com/us/product/fotona-sp-dynamis-pro/,74,https://www.fotona.com/us/product/fotona-sp-dynamis-pro/,200,,Fotona® SP Dynamis Pro - Home | Fotona,16673
REC_0280,Fotona d.o.o.,Fotona,SP Dynamis (4D Pro),SP Dynamis | Fotona,https://www.fotona.com/en/products/2027/sp-line,74,https://www.fotona.com/en/products/2027/sp-line,200,,SP Dynamis | Fotona,23043
REC_0280,Fotona d.o.o.,Fotona,SP Dynamis (4D Pro),Fotona TimeWalker® Fotona4D® Pro - Home | Fotona,https://www.fotona.com/us/product/fotonatimewalker-fotona4d-pro/,58,https://www.fotona.com/us/product/fotonatimewalker-fotona4d-pro/,200,,Fotona TimeWalker® Fotona4D® Pro - Home | Fotona,14531
REC_0280,Fotona d.o.o.,Fotona,SP Dynamis (4D Pro),Fotona SP Dynamis Laser,https://lasermarket.co.uk/laser-suppliers/fotona/fotona-sp-dynamis/,44,https://lasermarket.co.uk/laser-suppliers/fotona/fotona-sp-dynamis/,200,,Fotona SP Dynamis Laser,5589
REC_0996,Fotona d.o.o.,Fotona,SP Dynamis Pro,SP Dynamis,https://www.fotona.com/media/documents/aesthetics/112065_sp_dynamis___nx_line_brochure.pdf,90,https://www.fotona.com/media/documents/aesthetics/112065_sp_dynamis___nx_line_brochure.pdf,200,,,7943
REC_0996,Fotona d.o.o.,Fotona,SP Dynamis Pro,Fotona® SP Dynamis Pro - Home | Fotona,https://www.fotona.com/us/product/fotona-sp-dynamis-pro/,74,https://www.fotona.com/us/product/fotona-sp-dynamis-pro/,200,,Fotona® SP Dynamis Pro - Home | Fotona,16673
REC_0996,Fotona d.o.o.,Fotona,SP Dynamis Pro,SP Dynamis | Fotona,https://www.fotona.com/en/products/2027/sp-line,74,https://www.fotona.com/en/products/2027/sp-line,200,,SP Dynamis | Fotona,23043
REC_0996,Fotona d.o.o.,Fotona,SP Dynamis Pro,SP Dynamis | Fotona,https://dynamislaser.com/,44,https://www.fotona.com/en/products/2027/sp-dynamis/,200,,SP Dynamis | Fotona,23043
REC_0996,Fotona d.o.o.,Fotona,SP Dynamis Pro,Fotona SP Dynamis Pro | Innovative Medical Technologies,https://innovative.com.au/products/fotona/sp-dynamis-pro/,44,https://innovative.com.au/products/fotona/sp-dynamis-pro/,200,,Fotona SP Dynamis Pro | Innovative Medical Technologies,14604
REC_1001,Fotona d.o.o.,StarFormer,StarFormer TightWave,StarFormer® TightWave® | Fotona,https://www.fotona.com/de/products/6505/starformer-r-tightwave-r/,74,https://www.fotona.com/de/products/6505/starformer-r-tightwave-r/,200,,StarFormer® TightWave® | Fotona,2388
REC_1001,Fotona d.o.o.,StarFormer,StarFormer TightWave,Introducing StarFormer: A New Magnetic Device | Fotona,https://www.fotona.com/en/news/6668/introducing-starformer-a-new-magnetic-device/,58,https://www.fotona.com/en/news/6668/introducing-starformer-a-new-magnetic-device/,200,,Introducing StarFormer: A New Magnetic Device | Fotona,1581
REC_1001,Fotona d.o.o.,StarFormer,StarFormer TightWave,StarFormer® TightWave® | Fotona,https://star-former.com/,44,https://www.fotona.com/en/products/6111/starformer-r-tightwave-r/,200,,StarFormer® TightWave® | Fotona,3901
REC_1001,Fotona d.o.o.,StarFormer,StarFormer TightWave,Aesthetic Lasers | Fotona,https://www.fotona.com/en/aesthetics,42,https://www.fotona.com/en/aesthetics,200,,Aesthetic Lasers | Fotona,5870
REC_1001,Fotona d.o.o.,StarFormer,StarFormer TightWave,"StarFormer, TightWave (K221274) — FDA 510(k) | Innolitics",https://fda.innolitics.com/submissions/PM/subpart-f%E2%80%94physical-medicine-therapeutic-devices/IPF/K221274,40,https://fda.innolitics.com/submissions/PM/subpart-f%E2%80%94physical-medicine-therapeutic-devices/IPF/K221274,200,,"StarFormer, TightWave (K221274) — FDA 510(k) | Innolitics",28944
REC_0999,Fotona d.o.o.,TimeWalker,TimeWalker II Fotona4D,TimeWalker® II Fotona4D® | Fotona,https://www.fotona.com/en/products/5707/timewalker-r-fotona4d-r/,74,https://www.fotona.com/en/products/5707/timewalker-r-fotona4d-r/,200,,TimeWalker® II Fotona4D® | Fotona,9087
REC_0999,Fotona d.o.o.,TimeWalker,TimeWalker II Fotona4D,TimeWalker® II Fotona4D® | Fotona,https://www.fotona.com/en/products/5707/timewalker-r-ii-fotona4d-r/,74,https://www.fotona.com/en/products/5707/timewalker-r-ii-fotona4d-r/,200,,TimeWalker® II Fotona4D® | Fotona,9087
REC_0999,Fotona d.o.o.,TimeWalker,TimeWalker II Fotona4D,TimeWalker® II Fotona4D® | Fotona,https://www.fotona.com/en/products/5707/timewalker-fotona4d-r/,74,https://www.fotona.com/en/products/5707/timewalker-fotona4d-r/,200,,TimeWalker® II Fotona4D® | Fotona,9087
REC_0999,Fotona d.o.o.,TimeWalker,TimeWalker II Fotona4D,Turn Back the Clock with TimeWalker® Fotona4D® | Fotona,https://www.fotona.com/en/news/6653/turn-back-the-clock-with-timewalker-r-fotona4d-r/,74,https://www.fotona.com/en/news/6653/turn-back-the-clock-with-timewalker-r-fotona4d-r/,200,,Turn Back the Clock with TimeWalker® Fotona4D® | Fotona,1918
REC_0999,Fotona d.o.o.,TimeWalker,TimeWalker II Fotona4D,Fotona TimeWalker® Fotona4D® Pro - Home | Fotona,https://www.fotona.com/us/product/fotonatimewalker-fotona4d-pro/,74,https://www.fotona.com/us/product/fotonatimewalker-fotona4d-pro/,200,,Fotona TimeWalker® Fotona4D® Pro - Home | Fotona,14531
REC_1000,Fotona d.o.o.,TimeWalker,TimeWalker II NightLase,TimeWalker ® NightLase,https://www.fotona.com/media/documents/aesthetics/brochures/113893_timewalker_nightlase_brochure_web.pdf,90,https://www.fotona.com/media/documents/aesthetics/brochures/113893_timewalker_nightlase_brochure_web.pdf,200,,,8520
REC_1000,Fotona d.o.o.,TimeWalker,TimeWalker II NightLase,TimeWalker® II NightLase® | Fotona,https://www.fotona.com/en/products/8554/timewalker-r-ii-nightlase-r/,74,https://www.fotona.com/en/products/8554/timewalker-r-ii-nightlase-r/,200,,TimeWalker® II NightLase® | Fotona,5915
REC_1000,Fotona d.o.o.,TimeWalker,TimeWalker II NightLase,Fotona Timewalker II Nightlase,https://fotonauk.co.uk/timewalker-ii-nightlase/,74,https://fotonauk.co.uk/timewalker-ii-nightlase/,200,,Fotona Timewalker II Nightlase,40430
REC_1000,Fotona d.o.o.,TimeWalker,TimeWalker II NightLase,TimeWalker® II NightLase® | Fotona,https://www.fotona.com/es/products/9617/timewalker-r-ii-nightlase-r/,74,https://www.fotona.com/es/products/9617/timewalker-r-ii-nightlase-r/,200,,TimeWalker® II NightLase® | Fotona,6823
REC_1000,Fotona d.o.o.,TimeWalker,TimeWalker II NightLase,TimeWalker® II NightLase® | Fotona,https://www.fotona.com/fr/products/9619/timewalker-r-ii-nightlase-r/,74,https://www.fotona.com/fr/products/9619/timewalker-r-ii-nightlase-r/,200,,TimeWalker® II NightLase® | Fotona,6552
REC_0288,Fusion Meso,Fusion,F-XFC / F-Hair,Sterile Serum Vials F-XFC+ for Revitalization with Hyaluronic Acid,https://fusionmeso.com/product/sterile-serum-vials-f-xfc-for-revitalization-with-hyaluronic-acid/,76,https://fusionmeso.com/product/sterile-serum-vials-f-xfc-for-revitalization-with-hyaluronic-acid/,200,,Sterile Serum Vials F-XFC+ for Revitalization with Hyaluronic Acid,1769
REC_0288,Fusion Meso,Fusion,F-XFC / F-Hair,F-HAIR MEN sterile vials for androgenic alopecia and hair loss.,https://fusionmeso.com/product/f-hair-men-sterile-vials-for-androgenic-alopecia-hair-loss/,60,https://fusionmeso.com/product/f-hair-men-sterile-vials-for-androgenic-alopecia-hair-loss/,200,,F-HAIR MEN sterile vials for androgenic alopecia and hair loss.,2430
REC_0288,Fusion Meso,Fusion,F-XFC / F-Hair,Anti-ageing & wrinkles - Fusion Meso,https://fusionmeso.com/product-category/professional-treatments/cosmetic-vials-sterile-mesotherapy/anti-ageing-sterile-mesotherapy-vials/,60,https://fusionmeso.com/product-category/professional-treatments/cosmetic-vials-sterile-mesotherapy/anti-ageing-sterile-mesotherapy-vials/,200,,Anti-ageing & wrinkles - Fusion Meso,2035
REC_0288,Fusion Meso,Fusion,F-XFC / F-Hair,Sterile vials - Fusion Meso,https://fusionmeso.com/product-category/professional-treatments/cosmetic-vials-sterile-mesotherapy/,60,https://fusionmeso.com/product-category/professional-treatments/cosmetic-vials-sterile-mesotherapy/,200,,Sterile vials - Fusion Meso,3039
REC_0288,Fusion Meso,Fusion,F-XFC / F-Hair,Fusion Meso: Sterile vials for micro-needling & aesthetic medicine,https://fusionmeso.com/professional/,60,https://fusionmeso.com/professional/,200,,Fusion Meso: Sterile vials for micro-needling & aesthetic medicine,7270
REC_0023,Galderma,Alastin,Regenerating Skin Nectar,"Galderma launches new Alastin Regenerating Skin Nectar with TriHex+™, powered by its next-generation TriHex Technology® regenerative platform | Galderma",https://www.galderma.com/news/galderma-launches-new-alastin-regenerating-skin-nectar-trihex,110,https://www.galderma.com/news/galderma-launches-new-alastin-regenerating-skin-nectar-trihex,200,,"Galderma launches new Alastin Regenerating Skin Nectar with TriHex+™, powered by its next-generation TriHex Technology® regenerative platform | Galderma",9576
REC_0023,Galderma,Alastin,Regenerating Skin Nectar,Regenerating Skin Nectar with TriHex Technology® | ALASTIN Skincare®,https://alastin.com/products/regenerating-skin-nectar,48,https://alastin.com/products/regenerating-skin-nectar,200,,Regenerating Skin Nectar with TriHex Technology® | ALASTIN Skincare®,9608
REC_0023,Galderma,Alastin,Regenerating Skin Nectar,"Skin Nectar with TriHex Technology™
      
      
       – Alastin Canada",https://alastin.ca/products/regenerating-skin-nectar,48,https://alastin.ca/products/regenerating-skin-nectar,200,,"Skin Nectar with TriHex Technology™
      
      
       – Alastin Canada",4528
REC_0023,Galderma,Alastin,Regenerating Skin Nectar,620682 : Alastin Regenerating Skin Nectar,https://www.medfx.co.uk/facial-aesthetics/cosmeceuticals/620682--alastin-regenerating-skin-nectar/,48,https://www.medfx.co.uk/facial-aesthetics/cosmeceuticals/620682--alastin-regenerating-skin-nectar/,200,,620682 : Alastin Regenerating Skin Nectar,2699
