seed_record_id,company,brand,standard_product_name,url,final_url,status,error,title,text_chars
REC_0177,Huons Meditech,DermaShine,DermaShine Duo RF,https://huonsmeditech.com/layout/eng/home.php?go=pds.list&mid=30&num=738&pds_type=7,https://huonsmeditech.com/layout/eng/home.php?go=pds.list&mid=30&num=738&pds_type=7,200,,::: Huons Meditech :::,5195
REC_0184,Body Health,Dermo Health (Vacuum),Vacuum Therapy,https://dermohealth.mx/,https://dermohealth.mx/,200,,Derm Health,637
REC_0186,Dermoaroma,Dermoaroma PDRN,Mesotherapy,https://dermoaroma.com/dpg-prp/,https://dermoaroma.com/dpg-prp/,200,,DPG PRP - DermoAroma,3133
REC_0186,Dermoaroma,Dermoaroma PDRN,Mesotherapy,https://pdrn.care/,https://pdrn.care/,200,,"PDRN Care — PDRN Serums, Creams, Treatments & Benefits Guide",10348
REC_0186,Dermoaroma,Dermoaroma PDRN,Mesotherapy,https://pdrn.care/treatments/pdrn-mesotherapy/,https://pdrn.care/treatments/pdrn-mesotherapy/,200,,"PDRN Mesotherapy — Technique, Benefits & What to Expect | PDRN Care",8051
REC_0186,Dermoaroma,Dermoaroma PDRN,Mesotherapy,https://dermoaroma.com/mesoaroma/,https://dermoaroma.com/mesoaroma/,200,,MesoAroma - DermoAroma,1553
REC_0187,VIVACY,Desirial,Desirial / Plus,https://desirial.com/en/vivacy-hyaluronic-acid/,https://desirial.com/en/vivacy-hyaluronic-acid/,200,,Vivacy | Hyaluronic acid for intimate comfort | Desirial®,2402
REC_0193,DSD Pharm,Dixidox de Luxe (Classic Line),Trichology,https://dsddeluxe.lv/recommended-therapy/en,https://dsddeluxe.lv/recommended-therapy/en,200,,Recommended therapy,17225
REC_0193,DSD Pharm,Dixidox de Luxe (Classic Line),Trichology,https://dsddeluxe.me/,https://dsddeluxe.me/,200,,DSD DELUXE – DSD DELUXE CRNA GORA,1211
REC_0193,DSD Pharm,Dixidox de Luxe (Classic Line),Trichology,https://dsddeluxe.lv/,https://dsddeluxe.lv/,200,,Home,1083
REC_0193,DSD Pharm,Dixidox de Luxe (Classic Line),Trichology,https://dsddeluxe.pk/product-category/classic-line/,https://dsddeluxe.pk/product-category/classic-line/,200,,Classic Line Archives - DSD de Luxe Pakistan,2517
REC_0195,Alvi Prague,DL-7000 Ultra Pulse,半导体脱毛激光,https://alvi-prague.ae/diode-lasers/,https://alvi-prague.ae/diode-lasers/,200,,Diode Laser Hair Removal - Advanced Solutions by Alvi Prague in UAE,6158
REC_0197,Dr. Babor,DOCTOR BABOR / PRO,Cosmeceuticals,https://us.babor.com/products/doctor-babor-pro/line/31962,https://us.babor.com/products/doctor-babor-pro/line/31962,200,,,3020
REC_0197,Dr. Babor,DOCTOR BABOR / PRO,Cosmeceuticals,https://hu.babor.com/,https://hu.babor.com/,200,,BABOR webshop -vásárolj online bőrápolási termékeket-hivatalos oldal,7523
REC_0197,Dr. Babor,DOCTOR BABOR / PRO,Cosmeceuticals,https://at.babor.com/,https://at.babor.com/,200,,BABOR | Online Shop,8362
REC_0197,Dr. Babor,DOCTOR BABOR / PRO,Cosmeceuticals,https://my.babor.com/,https://my.babor.com/,200,,Home | BABOR Malaysia - Official BABOR Online Shop,1755
REC_0199,Hironic,Doublo,New Doublo,https://hironic.com/p/doublo-nw,https://hironic.com/p/doublo-nw,200,,Hironic,5755
REC_0199,Hironic,Doublo,New Doublo,https://hironic-us.com/History,https://hironic-us.com/History,200,,History - hironic,6047
REC_0199,Hironic,Doublo,New Doublo,https://hironic.com/p/doublo-nw2,https://hironic.com/p/doublo-nw2,200,,Hironic,7361
REC_0199,Hironic,Doublo,New Doublo,https://www.e-hironic.com/en/products/newdoublo2,https://www.e-hironic.com/en/products/newdoublo2,200,,"HIRONIC USER PORTAL | Data, Marketing, Events",25252
REC_0204,Dr. PRP,Dr. PRP Centrifuge,Centrifuge,https://www.prpfirst.com/,https://www.prpfirst.com/fr/,200,,Tous les produits PRP concentrés sur une boutique en ligne (plasma riche en plaquette),3054
REC_0204,Dr. PRP,Dr. PRP Centrifuge,Centrifuge,http://progenprp.com/,https://progenprp.com/,200,,Homepage - ProGen PRP - Platelet-Rich Plasma Concentration System,3088
REC_0204,Dr. PRP,Dr. PRP Centrifuge,Centrifuge,https://www.prpfirst.com/en/our-prp-products-online/50-centrifugeuse-eba200-hettich.html,https://www.prpfirst.com/en/our-prp-products-online/50-centrifugeuse-eba200-hettich.html,200,,PRP Centrifuge EBA200 Hettich,3680
REC_0204,Dr. PRP,Dr. PRP Centrifuge,Centrifuge,https://www.drprpusa.com/drprp-platelet-rich-plasma-kit.html,https://www.drprpusa.com/drprp-platelet-rich-plasma-kit.html,403,http_error,,0
REC_0205,Dr. PRP,Dr. PRP Kit,PRP Kit,https://drprpmena.com/,https://www.drprpmena.com/,200,,"#1 PRP Kit, PRP Tube | Dr. PRP Middle East",1821
REC_0205,Dr. PRP,Dr. PRP Kit,PRP Kit,https://www.drprpmena.com/,https://www.drprpmena.com/,200,,"#1 PRP Kit, PRP Tube | Dr. PRP Middle East",1821
REC_0205,Dr. PRP,Dr. PRP Kit,PRP Kit,https://www.drprpusa.com/dr-prp-difference.html,https://www.drprpusa.com/dr-prp-difference.html,403,http_error,,0
REC_0205,Dr. PRP,Dr. PRP Kit,PRP Kit,https://www.drprpusa.com/drprp-platelet-rich-plasma-kit.html,https://www.drprpusa.com/drprp-platelet-rich-plasma-kit.html,403,http_error,,0
REC_0206,DTS MG,DTS Roller (Disk Type),Microneedling,https://dtsmg.com/en-brands/en-oem/,https://dtsmg.com/en-brands/en-oem/,200,,OEM 마이크로니들 롤러 & 딜리버리 인핸서 - DTSMG,2219
REC_0206,DTS MG,DTS Roller (Disk Type),Microneedling,https://dtsmg.com/en-brands/,https://dtsmg.com/en-brands/,200,,Professional Microneedling Skincare Brand - DTSMG,2104
REC_0206,DTS MG,DTS Roller (Disk Type),Microneedling,https://dtsmg.com/en-brands/en-microneedle-device/,https://dtsmg.com/en-brands/en-microneedle-device/,200,,Microneedle device Electric Roller & Needle Pen-K - DTSMG,3524
REC_0206,DTS MG,DTS Roller (Disk Type),Microneedling,https://dtsmg.com/en-history/,https://dtsmg.com/en-history/,200,,History - DTSMG,1884
REC_0207,Bison Medical,Dual Accento,Dual Wavelength Laser,https://www.bisonmedical.fr/,https://www.bisonmedical.fr/,200,,Accueil - Bison Medical France,2242
REC_0207,Bison Medical,Dual Accento,Dual Wavelength Laser,https://www.bisonmedical.fr/dual-accento/,https://www.bisonmedical.fr/dual-accento/,200,,Dual Accento - Technologie Laser Avancée pour Médecine Esthétique,2903
REC_0207,Bison Medical,Dual Accento,Dual Wavelength Laser,https://www.aestheticsmedicallaser.com/product/bison-dual-accento-laser-system/,https://www.aestheticsmedicallaser.com/product/bison-dual-accento-laser-system/,200,,Bison Dual Accento - Aesthetics Medical Laser,3366
REC_0209,Jion Meditech,Dualsonic Maximum,Multi-Function,https://dualsonicprofessional.com/dualsonic-maximum-alpha-faq/,https://dualsonicprofessional.com/dualsonic-maximum-alpha-faq/,200,,Dualsonic Maximum Alpha FAQ - Dualsonic Professional,10381
REC_0209,Jion Meditech,Dualsonic Maximum,Multi-Function,https://dualsonicprofessional.com/dualsonic-maximum-alpha/,https://dualsonicprofessional.com/dualsonic-maximum-alpha/,200,,Dualsonic Maximum Alpha | 7-in-1 HIFU RF Beauty Device - Dualsonic Professional,7369
REC_0210,Jion Meditech,Dualsonic Professional / Luxury,Home Use HIFU,https://shop.dualsonicprofessional.com/,https://shop.dualsonicprofessional.com/,200,,Dualsonic Professional,2490
REC_0210,Jion Meditech,Dualsonic Professional / Luxury,Home Use HIFU,https://shop.dualsonicprofessional.com/products/dualsonic-professional-set,https://shop.dualsonicprofessional.com/products/dualsonic-professional-set,200,,Dualsonic Professional HIFU Device | Non-Surgical Face Lifting at Home,13478
REC_0210,Jion Meditech,Dualsonic Professional / Luxury,Home Use HIFU,https://dualsonic.gobizkorea.com/,http://dualsonic.gobizkorea.com/mini/site/miniSiteMain.do?domn_id=dualsonic,200,,"JIONMEDITECH Co., Ltd. - Beauty Equipment",1360
REC_0210,Jion Meditech,Dualsonic Professional / Luxury,Home Use HIFU,https://dualsonicprofessional.com/,https://dualsonicprofessional.com/,200,,Home - Dualsonic Professional Skincare & Beauty Device,6498
REC_0214,Daewoong,Easydew (RX / DW-EGF),EGF Skincare,https://easydewjapan.com/renewal/about/,https://easydewjapan.com/renewal/about/,200,,ABOUT Easydew | Easydew｜医療品級グレードのDW-EGFを化粧品に配合したドクターズコスメ イージーデュー,1684
REC_0214,Daewoong,Easydew (RX / DW-EGF),EGF Skincare,http://en.daewoongrx.co.kr/Microneedle,http://en.daewoongrx.co.kr/Microneedle,200,,DAEWOONGRX,3292
REC_0214,Daewoong,Easydew (RX / DW-EGF),EGF Skincare,https://easydewjapan.com/renewal/products/easydew-dw-egf%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%A0%E3%83%97%E3%83%AC%E3%83%83%E3%82%B5%E3%83%A0/,https://easydewjapan.com/renewal/products/easydew-dw-egf%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%A0%E3%83%97%E3%83%AC%E3%83%83%E3%82%B5%E3%83%A0/,200,,Easydew DW-EGF クリームプレッサム   50ml/15ml | Easydew｜医療品級グレードのDW-EGFを化粧品に配合したドクターズコスメ イージーデュー,2635
REC_0217,Cliniccare,"EGF / HA Cocktails (Glow, Tight, Refresh)",Meso Vials,https://cliniccare.se/mesotherapy-products/vials/egf-refresh-vial,https://cliniccare.se/mesotherapy-products/vials/egf-refresh-vial,200,,EGF REFRESH VIAL – CLINICCARE-ENGLISH,4049
REC_0217,Cliniccare,"EGF / HA Cocktails (Glow, Tight, Refresh)",Meso Vials,https://cliniccareusa.com/products/egf-refresh-vial-1,https://cliniccareusa.com/products/egf-refresh-vial-1,200,,"ClinicCare EGF Refresh Skin Serum Rejuvenating Ampoule Mesotherapy Vials
 – CLINICCARE USA",2466
REC_0217,Cliniccare,"EGF / HA Cocktails (Glow, Tight, Refresh)",Meso Vials,https://cliniccareusa.com/products/egf-refresh-vial,https://cliniccareusa.com/products/egf-refresh-vial,200,,"ClinicCare EGF Refresh Vial
 – CLINICCARE USA",2479
REC_0217,Cliniccare,"EGF / HA Cocktails (Glow, Tight, Refresh)",Meso Vials,https://cliniccareusa.com/products/egf-tight-vial,https://cliniccareusa.com/products/egf-tight-vial,200,,"ClinicCare EGF Tight Vial
 – CLINICCARE USA",2617
REC_0221,Professional Skin Solutions,Elementrē,Elementrē Dermo Cosmetics,https://elementre-solutions.com/,https://www.elementre-solutions.com/,200,,"elementre dermo cosmetics | -15% on your first order
 – elementrē dermo cosmetics",7030
REC_0221,Professional Skin Solutions,Elementrē,Elementrē Dermo Cosmetics,https://www.elementre-solutions.com/pages/professional-treatments,https://www.elementre-solutions.com/pages/professional-treatments,200,,"Professional Skin Solutions by Elementre Dermo Cosmetics
 – elementrē dermo cosmetics",5249
REC_0221,Professional Skin Solutions,Elementrē,Elementrē Dermo Cosmetics,https://www.elementre-solutions.com/pages/about-us,https://www.elementre-solutions.com/pages/about-us,200,,"About Us
 – elementrē dermo cosmetics",3820
REC_0221,Professional Skin Solutions,Elementrē,Elementrē Dermo Cosmetics,https://www.elementre-solutions.com/products/3-steps-protocol-kit-for-pre-post-professional-treatment,https://www.elementre-solutions.com/products/3-steps-protocol-kit-for-pre-post-professional-treatment,200,,"3-Step Protocol Kit for Pre/Post Professional Treatment
 – elementrē dermo cosmetics",5888
REC_0225,Cocoon Medical,Elysion-Pro,Diode Laser,https://www.cocoonlaser.com/products,https://www.cocoonlaser.com/products/,200,,Products - Cocoon | Premium Beauty Device Manufacturer & Exporter from China,4793
REC_0225,Cocoon Medical,Elysion-Pro,Diode Laser,https://www.homemedicallaser.com/product/cocoon-medical-elysion-pro-diode-laser/,https://www.homemedicallaser.com/product/cocoon-medical-elysion-pro-diode-laser/,200,,COCOON Medical ELYSION-PRO Diode Laser - HOME MEDICAL LASER,3785
REC_0226,BTL,Emface,Facial Muscle Lifting,https://www.btlmedical.com.hk/emface/face,https://www.btlmedical.com.hk/emface/face,200,,EMFACE 輪廓重塑 | BTL 香港官方網站,5092
REC_0226,BTL,Emface,Facial Muscle Lifting,https://btlaesthetics.com.au/emface,https://btlaesthetics.com.au/emface,404,http_error,,0
REC_0226,BTL,Emface,Facial Muscle Lifting,https://bodybybtl.com/solutions/emface/,https://bodybybtl.com/solutions/emface,200,,Emface - Face,5623
REC_0226,BTL,Emface,Facial Muscle Lifting,https://btlaesthetics.com.au/for-patients/emface-patients,https://btlaesthetics.com.au/for-patients/emface-patients/,200,,Emface Patients | BTL Aesthetics,3979
REC_0228,BTL,Emsculpt NEO,Body Contouring (Muscle),https://btl.industries/,https://www.btl.industries/,200,,EMsculpt NEO Machine Manufacturer ( BTL INDUSTRIES ),4643
REC_0228,BTL,Emsculpt NEO,Body Contouring (Muscle),https://bodybybtl.com/solutions/emsculpt-neo,https://bodybybtl.com/solutions/emsculpt-neo,200,,Emsculpt Neo,10724
REC_0228,BTL,Emsculpt NEO,Body Contouring (Muscle),https://btlaesthetics.com/au/for-providers/emsculpt-neo-providers,https://btlaesthetics.com.au/for-providers/emsculpt-neo-providers/,200,,EMSCULPT NEO | RF & HIFEM Body Sculpting Machine | BTL,8125
REC_0228,BTL,Emsculpt NEO,Body Contouring (Muscle),https://btlaesthetics.com/en/btl-emsculpt-neo,https://bodybybtl.com,200,,BodybyBTL - Discover how people have been transformed,2032
REC_0253,InMode,Evoke,Evoke Face / Chin,https://www.inmode.com.au/collections/all,https://www.inmode.com.au/collections/all,200,,Products – InMode Australia,5363
REC_0253,InMode,Evoke,Evoke Face / Chin,https://www.inmodeshop.co.uk/evoke,https://www.inmodeshop.co.uk/evoke,200,,Evoke by Inmode - InMode - BodyTite in the UK,2526
REC_0255,Evolus,Evolysse,Evolysse Lift / Smooth,https://evolysse.evolus.com/faqs,https://evolysse.evolus.com/faqs,200,,Frequently Asked Questions,7671
REC_0255,Evolus,Evolysse,Evolysse Lift / Smooth,https://evolysse.evolus.com/,https://evolysse.evolus.com/,200,,Introducing Evolysse™,7055
REC_0255,Evolus,Evolysse,Evolysse Lift / Smooth,http://www.evolus.com/,https://www.evolus.com:443/,200,,Evolus – One Million Enrolled Consumers,12181
REC_0255,Evolus,Evolysse,Evolysse Lift / Smooth,https://www.evolus.com/,https://www.evolus.com/,200,,Evolus – One Million Enrolled Consumers,12181
REC_0264,ExoCoBio,EXOMAGE,Cosmeceuticals,https://www.exomage.com/technology,https://www.exomage.com/technology,200,,,194
REC_0264,ExoCoBio,EXOMAGE,Cosmeceuticals,https://www.exocobio.com/default/eng/01/02.php,https://www.exocobio.com/default/eng/01/02.php,200,,ExoCoBio,3246
REC_0264,ExoCoBio,EXOMAGE,Cosmeceuticals,http://www.exocobio.com/default/eng/06/01.php?com_board_basic=read_form&com_board_id=11&com_board_id=11&com_board_idx=32&com_board_page=&com_board_search_code=&com_board_search_value1=&com_board_search_value2=,http://www.exocobio.com/default/eng/06/01.php?com_board_basic=read_form&com_board_id=11&com_board_id=11&com_board_idx=32&com_board_page=&com_board_search_code=&com_board_search_value1=&com_board_search_value2=,200,,ExoCoBio,2891
REC_0264,ExoCoBio,EXOMAGE,Cosmeceuticals,http://www.exocobio.com/bizdemo87737/eng/04/03.php,http://www.exocobio.com/bizdemo87737/eng/04/03.php,200,,ExoCoBio,2028
REC_0265,Cha Meditech,Exosome Skin Booster,Exosome,https://www.chamt.co.kr/en/Products/Classic.aspx,https://www.chamt.co.kr/en/Products/Classic.aspx,200,,CHA Meditech,12
REC_0265,Cha Meditech,Exosome Skin Booster,Exosome,https://www.chamt.co.kr/en/Products/Review.aspx,https://www.chamt.co.kr/en/Products/Review.aspx,200,,CHA Meditech,12
REC_0269,Fijie,FBio,FBio (Light/Medium/Volume),https://fijielab.com/,https://fijielab.com/,200,,- LFF,899
REC_0274,Biovico,Flavya,Native HA Booster,https://medicalesthetics.biovico.com/product/flavya-excellence/,https://medicalesthetics.biovico.com/product/flavya-excellence/,200,,Flavya™ Excellence – Biovico,2353
REC_0274,Biovico,Flavya,Native HA Booster,https://medicalesthetics.biovico.com/,https://medicalesthetics.biovico.com/,200,,Biovico – Medical Esthetics,4906
REC_0274,Biovico,Flavya,Native HA Booster,https://medicalesthetics.biovico.com/pl/produkt/flavya-excellence/,https://medicalesthetics.biovico.com/pl/produkt/flavya-excellence/,200,,Flavya™ Excellence – Biovico,2341
REC_0274,Biovico,Flavya,Native HA Booster,https://medicalesthetics.biovico.com/products/,https://medicalesthetics.biovico.com/products/,200,,Products – Biovico,3016
REC_0279,FotoFinder Systems,FotoFinder,ATBM master,https://www.fotofinder.de/fileadmin/Documentation/IFU_FotoFinder_bodystudioATBMmaster_20250320_EN.pdf,https://www.fotofinder.com/de/fileadmin/Documentation/IFU_FotoFinder_bodystudioATBMmaster_20250320_EN.pdf,404,http_error,,0
REC_0279,FotoFinder Systems,FotoFinder,ATBM master,https://fotofinder.co.za/,https://fotofinder.co.za/,200,,FotoFinder South Africa | Skin visualization technology,9058
REC_0279,FotoFinder Systems,FotoFinder,ATBM master,https://www.fotofinder-systems.com/,https://www.fotofinder-systems.com/,200,,FotoFinder Systems | Skin imaging systems with cutting-edge technology from Bavaria,2207
REC_0279,FotoFinder Systems,FotoFinder,ATBM master,https://www.fotofinder.com/,https://www.fotofinder.com/,200,,FotoFinder Systems | Skin imaging systems with cutting-edge technology from Bavaria,2878
REC_0280,Fotona d.o.o.,Fotona,SP Dynamis (4D Pro),https://fotona.com/en/products/2027/sp-dynamis,https://www.fotona.com/en/products/2027/sp-dynamis,200,,SP Dynamis | Fotona,23043
REC_0280,Fotona d.o.o.,Fotona,SP Dynamis (4D Pro),https://www.fotona.com/media/documents/aesthetics/fotona_dynamis_brochure_fotona_2_web.pdf,https://www.fotona.com/media/documents/aesthetics/fotona_dynamis_brochure_fotona_2_web.pdf,200,,,18052
REC_0280,Fotona d.o.o.,Fotona,SP Dynamis (4D Pro),https://www.fotona.com/us/products/,https://www.fotona.com/us/products/,200,,Products - Home | Fotona,2537
REC_0280,Fotona d.o.o.,Fotona,SP Dynamis (4D Pro),https://www.fotona.com/media/documents/aesthetics/104453_timewalker_laser_line_fotona4d_brochure_web.pdf,https://www.fotona.com/media/documents/aesthetics/104453_timewalker_laser_line_fotona4d_brochure_web.pdf,200,,,10064
REC_0281,Fotona d.o.o.,Fotona,StarWalker MaQX,https://www.fotona.com/media/documents/aesthetics/fotona_dynamis_brochure_fotona_2_web.pdf,https://www.fotona.com/media/documents/aesthetics/fotona_dynamis_brochure_fotona_2_web.pdf,200,,,18052
REC_0281,Fotona d.o.o.,Fotona,StarWalker MaQX,https://www.fotona.com/media/objave/priponke/97601_v1_fotonasmooth_brochure_16_pages_app.pdf,https://www.fotona.com/media/objave/priponke/97601_v1_fotonasmooth_brochure_16_pages_app.pdf,200,,,12541
REC_0281,Fotona d.o.o.,Fotona,StarWalker MaQX,https://www.fotona.com/media/documents/aesthetics/brochures/97370_starwalker_maqx___qx_brochure_web.pdf,https://www.fotona.com/media/documents/aesthetics/brochures/97370_starwalker_maqx___qx_brochure_web.pdf,200,,,11118
REC_0283,Bluecore,Fouri,Hybrid Laser (CO2+Er:YAG),https://global.bluecorecompany.com/pigmentation,https://global.bluecorecompany.com/pigmentation,200,,Pigmentation | BLUECORE COMPANY,2186
REC_0283,Bluecore,Fouri,Hybrid Laser (CO2+Er:YAG),https://global.bluecorecompany.com/rejuvenation,https://global.bluecorecompany.com/rejuvenation,200,,Rejuvenation | BLUECORE COMPANY,2565
REC_0287,Blue Moon,Frozen,Cryolipolysis,https://www.perfect-blue.com/en/procedures/perfect-blue-medispa/cryolipolysis-lipomassage.html,https://www.perfect-blue.com/en/procedures/perfect-blue-medispa/cryolipolysis-lipomassage.html,200,,Cryolipolysis & Lipomassage | Perfect-blue,10163
REC_0287,Blue Moon,Frozen,Cryolipolysis,https://www.perfect-blue.com/,https://www.perfect-blue.com/,200,,Πλαστικός Χειρουργός Δρ. Έκτορας Χατζηπαναγής MD PD PhD,4834
REC_0288,Fusion Meso,Fusion,F-XFC / F-Hair,https://fusionmeso.com/product/f-xfc-sterile-serum-vials-revitalization-micro-needling/,https://fusionmeso.com/product/f-xfc-sterile-serum-vials-revitalization-micro-needling/,200,,Revitalization with F-XFC Sterile Serum Vials,1310
REC_0288,Fusion Meso,Fusion,F-XFC / F-Hair,https://fusionmeso.com/product/f-hair-sterile-vial-for-hair-revitalization-thining/,https://fusionmeso.com/product/f-hair-sterile-vial-for-hair-revitalization-thining/,200,,F-HAIR sterile vial for hair revitalization and hair thinning.,2027
REC_0288,Fusion Meso,Fusion,F-XFC / F-Hair,https://fusionmeso.com/product/f-hair-men-sterile-vials-for-androgenic-alopecia-hair-loss/,https://fusionmeso.com/product/f-hair-men-sterile-vials-for-androgenic-alopecia-hair-loss/,200,,F-HAIR MEN sterile vials for androgenic alopecia and hair loss.,2430
REC_0289,Asterasys,Futera Dots,点阵射频 (Fractional RF),http://futeraskin.com/,http://futeraskin.com/,200,,Futera,2330
REC_0289,Asterasys,Futera Dots,点阵射频 (Fractional RF),http://www.futeraskin.com/,http://www.futeraskin.com/,200,,Futera,2330
REC_0289,Asterasys,Futera Dots,点阵射频 (Fractional RF),https://asterasys-iberia.com/futera/,https://asterasys-iberia.com/futera/,200,,Futera - asterasys Iberia,2917
REC_0297,DTS MG,Genosys (荷诺诗),Post-Procedure,http://genosys.info/en/page/31,http://genosys.info/en/page/31,200,,GENOSYS,2182
REC_0297,DTS MG,Genosys (荷诺诗),Post-Procedure,https://dtsmg.com/en-brands/,https://dtsmg.com/en-brands/,200,,Professional Microneedling Skincare Brand - DTSMG,2104
REC_0298,Candela,GentleMax Pro / Pro Plus,Hair Removal Platform,https://candelamedical.com/products/gentle-pro-series/,https://candelamedical.com/products/gentle-pro-series/,200,,Gentle Pro™ | Laser Hair Removal Machine | Candela,20892
REC_0298,Candela,GentleMax Pro / Pro Plus,Hair Removal Platform,https://candelamedical.com/patient/brands/gentle/,https://candelamedical.com/patient/brands/gentle/,200,,Patient | Gentle™: Laser treatments for hair removal and more | Candela,14758
REC_0298,Candela,GentleMax Pro / Pro Plus,Hair Removal Platform,https://candelamedical.com/ppc/gentle-laser-machines/,https://candelamedical.com/ppc/gentle-laser-machines/,200,,Gentle Laser Machines | Candela,6273
REC_0298,Candela,GentleMax Pro / Pro Plus,Hair Removal Platform,https://candelamedical.com/ppc/powerhouse-laser-hair-removal-devices/,https://candelamedical.com/ppc/powerhouse-laser-hair-removal-devices/,200,,Gentle Laser Power House | Candela,3700
REC_0301,BeautyBio,GloPRO,Microneedling Tool,https://beautybio.com/products/glopro-at-home-microneedling-tool?bvstate=pg%3A2%2Fct%3Aq,https://beautybio.com/password,200,,BeautyBio,287
REC_0301,BeautyBio,GloPRO,Microneedling Tool,https://beautybio.gorgias.help/,https://beautybio.gorgias.help/en-US,200,,BeautyBio Help Center,21
REC_0301,BeautyBio,GloPRO,Microneedling Tool,https://beautybio.com/products/chrome-glopro-microneedling-facial-regeneration-tool?bvstate=pg%3A15%2Fct%3Aq,https://beautybio.com/password,200,,BeautyBio,287
REC_0301,BeautyBio,GloPRO,Microneedling Tool,https://beautybio.com/products/pro-hydration-facial-set?bvstate=pg%3A36%2Fct%3Ar,https://beautybio.com/password,200,,BeautyBio,287
REC_0306,W.L. Gore & Associates,Gore-Tex,ePTFE Implants,https://www.goremedical.com/me/products/stp,https://www.goremedical.com/en-emea/node/834,403,http_error,,0
REC_0306,W.L. Gore & Associates,Gore-Tex,ePTFE Implants,https://www.goremedical.com/en-emea/products/cardiovascular-patch,https://www.goremedical.com/en-emea/products/cardiovascular-patch,200,,GORE-TEX® Cardiovascular Patch | Gore Medical,2145
REC_0306,W.L. Gore & Associates,Gore-Tex,ePTFE Implants,https://www.goremedical.com/la/resource/ad0205-en6,https://www.goremedical.com/la/resource/ad0205-en6,200,,,8471
REC_0306,W.L. Gore & Associates,Gore-Tex,ePTFE Implants,https://www.goremedical.com/products/suture,https://www.goremedical.com/products/suture,200,,GORE-TEX® Suture | Gore Medical,2195
REC_0309,Revitacare,HairCare,HairCare,https://revitacare.net/4-medical-devices,https://revitacare.net/4-medical-devices,200,,MEDICAL DEVICES - MEDICAL DOCTORS,2442
REC_0309,Revitacare,HairCare,HairCare,https://revitacare.net/medical-devices/23-revitafill-essential-1.html,https://revitacare.net/medical-devices/23-revitafill-essential-1.html,200,,REVITAFILL ESSENTIAL 1,1340
REC_0309,Revitacare,HairCare,HairCare,https://revitacare.net/medical-devices/3-haircare.html,https://revitacare.net/medical-devices/3-haircare.html,200,,HAIRCARE,2305
REC_0309,Revitacare,HairCare,HairCare,https://www.revitacare.uk/revitacare-haircare-cytocare-injectable/,https://revitacare.net,200,,REVITACARE: Aesthetic Medicine - Institutes & Spa - Hyaluronic Acid,3736
REC_0317,Blue Moon,Himalaya,Multi-Platform,https://medihimalaya.goldsupplier.com/quality.html,https://medihimalaya.goldsupplier.com/quality.html,200,,"Quality Control & Certifications - Beijing Himalaya Medical Technology Co., Ltd.",2800
REC_0318,Medians,Histolab,Basic Science / Derma Science,https://www.histolabusa.com/basic-science,https://www.histolabusa.com/basic-science,200,,Basic Science | Histolab USA,1847
REC_0318,Medians,Histolab,Basic Science / Derma Science,https://www.histolabusa.com/,https://www.histolabusa.com/,200,,Histolab USA | Anti-aging / Plant Stemcell Skincare | United States,1728
REC_0318,Medians,Histolab,Basic Science / Derma Science,https://histolab.ca/,https://histolab.ca/,200,,No.1 Korean Medical Skincare - HISTOLAB,5295
REC_0318,Medians,Histolab,Basic Science / Derma Science,http://www.histolab.co.kr/shop/shopbrand.html?mcode=001&type=X&viewtype=gallery&xcode=004,http://www.histolab.co.kr/shop/shopbrand.html?mcode=001&type=X&viewtype=gallery&xcode=004,200,,HISTOLAB_ALL > BASIC SCIENCE,947
REC_0320,DTS MG,HR3 Matrix,Hair Loss,https://www.metodohr3.com/,https://www.metodohr3.com/,200,,Tratamiento para la caída del cabello en hombres y mujeres,2430
REC_0320,DTS MG,HR3 Matrix,Hair Loss,https://www.metodohr3.com/en/faqs/,https://www.metodohr3.com/en/faqs/,200,,Frequently asked questions | Hair treatment,3539
REC_0328,BioPlus,HyalDew,HA Dermal Filler,https://ubioplus.com/,https://ubioplus.com/,200,,,0
REC_0328,BioPlus,HyalDew,HA Dermal Filler,https://ubioplus.com/?ckattempt=1,https://ubioplus.com/?ckattempt=1,200,,,0
REC_0329,DFK Biolab,Hyalmass,Body Filler,https://filler-online.com/Hyalmass-Ultra-1x1-ml/0384,https://filler-online.com/Hyalmass-Ultra-1x1-ml/0384,200,,Buy Hyalmass Ultra 1x1 ml // at filler-online.com,47601
REC_0331,Biocyte,Hyaluronic Forte,口服透明质酸 (Oral HA),https://biocyte.pt/,https://biocyte.pt/,200,,Biocyte Portugal,3926
REC_0331,Biocyte,Hyaluronic Forte,口服透明质酸 (Oral HA),https://www.biocyte.com/products/beauty-box,https://www.biocyte.com/products/beauty-box,200,,BEAUTY BOX,11453
REC_0331,Biocyte,Hyaluronic Forte,口服透明质酸 (Oral HA),https://www.biocyte.com/en/collections/skin,https://www.biocyte.com/en/collections/skin,200,,Skin Supplements for Skin Beauty & Glow | Biocyte,10386
REC_0331,Biocyte,Hyaluronic Forte,口服透明质酸 (Oral HA),https://biocyte.pt/products/hialuronico-forte-300mg,https://biocyte.pt/products/hialuronico-forte-300mg,200,,Biocyte Portugal | Hyaluronic Forte 300mg,2966
